用户ID,会员级别,手机参数,昵称,购买时间,评论内容
,,,,,
1035297042010,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,f***x,2019-02-17 10:02:45,查过新机子。，，，，对服务不满。问十句，能回一句算回的好
1033325817709,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,只***6,2019-01-22 19:43:46,非常好，物流很不错
1034117031289,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,c***y,2019-01-28 10:40:23,发货很快，手机也挺好，手机助手检测主板更换过，可能是官换机
1034339145128,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,名***7,2019-02-02 17:30:38,隔天就到了先用着吧
1033201502645,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,x***2,2019-01-20 17:33:03,很好，是正品！
1033982173300,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,转***点,2019-01-29 10:35:31,宝贝很满意，很喜欢
1033113751242,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***好,2019-01-18 21:11:15,刚开始用！后续追加
1033930090303,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,巍***8,2019-01-27 14:39:37,快递很快，半天就收到了，客服服务也很好，支持苏宁
1033517638179,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,张***r,2019-01-23 15:20:18,网慢 别的挺好
1032773696373,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***9,2019-01-18 18:48:53,手机很漂亮，相信苏宁。使用后追评吧。
1033444970272,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,a***r,2019-01-22 20:38:30,好，不错。很喜欢，就是等太久了才收到，等的好着急，第一次在网上买手机，怕不是正品。没想到收到货很惊喜，看上去不错，等用一段时间再来评。
1031521283575,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,期***福,2019-01-05 17:41:13,手机很好，超级喜欢，非常实惠，活动价买的，系统拍照效果很好。
1033715595061,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***4,2019-01-24 12:17:05,很好！物流也快，正品
1033733677199,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,夏***蓝,2019-01-26 18:11:00,帮朋友买的她说好用。
1034651419966,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,郇***呐,2019-02-03 21:13:19,怎么说呢我爱过这样一个人 他给不了我未来 给不了我时间 更给不了我安全感 他唯独能给我的只有眼泪 你说 爱这东西能值几个钱.凑完字数我走啦
1033598918916,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***9,2019-01-24 11:40:19,很好，正品。
1033865683260,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,阿***尼,2019-01-25 18:05:40,送货速度很快
1034246248918,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,r***i,2019-02-02 21:25:30,五星好评，你懂得！
1033707787068,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,q***8,2019-01-24 11:07:21,手机不错的，第2个了
1032473496737,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***b,2019-01-16 14:06:26,服务好。比狗东要好。
1032575489409,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***b,2019-01-16 14:06:13,服务好。比狗东要好。
1033084799638,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,直***8,2019-01-18 16:51:05,昨晚下的单，今天中午就到了，还送到了楼下，物流超级给力了。在网上查了一下，应该是正品机，很喜欢了。
1033724790310,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***4,2019-01-25 14:22:13,快递速度给力
1034031994748,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,你***块,2019-01-28 14:34:37,没有耳机转换的数据线，东西先用，过后追评。官网已查验，日期都对
1034146515600,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,冷***e,2019-01-28 15:11:09,很快，质量很好
1032616216116,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,飞***u,2019-01-17 15:06:19,快遞就是快.棒棒噠
1030693133840,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,我***泪,2018-12-31 20:12:37,手机正品  之前一直担心会不会买到水货，在各大电商平台对比才选这里   很不错的没有让我失望
1031138594812,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,吕***1,2019-01-03 13:25:06,手机一直在苏宁易购商城购买 送货快 价格实惠 满意 手机很好 谁赢谁知道
1034553497605,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***7,2019-02-06 10:51:52,用了一周多 目前没发现什么问题 机子查了是正品
1034444359599,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,c***鱼,2019-02-01 00:23:31,东西很好，价格很好。就是物流比起顺风，配送太晚了
1031139786553,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,飞***4,2019-01-03 13:31:56,在苏宁易购上买了好几次手机了 第一送货非常快 第二手机质量很好 正品 第三价格实惠 非常满意 买手机还来
1030936376659,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,飞***4,2019-01-03 13:32:48,在苏宁易购上买了好几次手机了 第一送货非常快 第二手机质量很好 正品 第三价格实惠 非常满意 买手机还来
1034141924435,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***8,2019-02-01 14:04:10,挺好用的，暂时没有什么问题，还是ios系统好用，超级快，用了一年安卓的，要被急死
1034236261410,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,王***飞,2019-02-01 12:04:05,发货很快，值得拥有
1033286052405,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***呵,2019-01-23 13:26:07,快递很快很满意
1012489789467,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,刘***l,2018-08-04 21:35:05,此用户没有填写评论!
1025885806680,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***4,2018-08-26 03:28:44,此用户没有填写评论!
1034178445262,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,z***1,2019-01-31 15:48:05,好评，真心不错！
1032542288370,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,我***了,2019-01-16 22:37:10,苹果就是苹果，用起来就是不一样
1032912864829,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,搞***哈,2019-01-20 00:31:12,用了两天. 感觉还行， 是真货。
1033663308906,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,魅***人,2019-01-27 06:21:21,速度快，查了，不错
1034221519163,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,2***痕,2019-01-29 11:52:52,是正品国行，外观没有遐思，用了好多天，效果不错，苏宁快递速度给力
1033434710998,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***f,2019-01-22 19:02:32,速度快，服务好。
1033733265861,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,y***6,2019-01-26 18:07:43,用着还不错、系统听流畅
1033714158483,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,信***大,2019-01-25 12:52:29,用了一星期了 挺流畅的 喜欢
1033273096574,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***y,2019-01-23 11:31:13,快递员很好
1031860204010,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***6,2019-01-11 20:22:58,手机很好 正品还很流畅 苏宁很值得信赖
1035385448053,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,义***3,2019-02-21 17:55:29,可以是正品，所有测试有测试了，就是刚用苹果有些不适应，但是时间久了还是会习惯，过段时间在追评吧
1033485550374,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***7,2019-01-23 10:49:56,有点小问题但是解决了，还是很信赖苏宁电器的
1032830784835,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***9,2019-01-19 11:26:10,一天就到了
1031299519962,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,千***尽,2019-01-03 20:44:06,"挺好的！送给自己的新年礼物！质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物"
1033307756259,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,石***1,2019-01-23 16:20:09,很不错，很漂亮！
1033383676058,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,那***蝶,2019-01-24 11:57:14,很好，到货很快。
1034468735527,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***3,2019-02-01 11:53:24,一直购买
1032771264934,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,太***爱,2019-01-18 18:27:56,快递好评
1033522781658,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,b***q,2019-01-24 17:05:48,是正品，没问题！
1031214561958,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***1,2019-01-04 21:02:01,天猫苏宁店超高性价比，真的很实惠，一下买两部都新年换新机，配置够用，系统升级后运行流畅，拍照效果好
1031120516081,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,y***1,2019-01-04 21:02:54,天猫苏宁店超高性价比，真的很实惠，一下买两部都新年换新机，配置够用，系统升级后运行流畅，拍照效果好
1032745707274,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***0,2019-01-16 07:55:29,很好，第二天就收到了
1031521383592,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,期***福,2019-01-05 17:42:16,手机很棒，非常值得，系统流畅，拍照效果很好，各方面都不错，用几天再来评价。
1031496093591,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***9,2019-01-07 09:33:43,这次的活动价格真心划算，帮同事买了，换掉他的老古董6s，性价比很高，关键系统流畅，使用起来非常方便。
1034451767035,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***6,2019-02-01 08:39:01,是正品！发货挺快
1033284670526,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019-01-21 13:49:01,很好，第一次买
1033606423459,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***起,2019-01-23 12:02:37,真不错，大牌子值得信赖！虽然看了很多评论心里忐忑，但是有几个手机有瑕疵很正常，我姐是实体店买的，我跟她的进行对比一摸一样，她花五千多！所以很满意除了物流和客服都满意！
1034306127681,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,抹***子,2019-01-30 11:23:21,配送员态度非常好
1033455437179,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,圈***5,2019-01-24 00:23:33,从苏宁买了几个手机了，隔天到货，正品
1034296269344,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,受***花,2019-02-02 09:04:32,不错，大爱！
1032998899990,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,安***3,2019-01-17 22:33:42,宝贝很好哦，正品，快递小哥哥服务态度很棒哦
1034304294686,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,韩***磊,2019-01-31 16:16:34,"非常满意这次的苏宁购物之旅。这是第一次在苏宁买产品，第一点 客服回复很及时，客服服务态度比较好，我比较满意；其次，物流很快第一天晚上9点左右拍下的,第二天上午就派件了，派件员非得让我本人拆快递看无损坏才签收的，派件员很负责任，然后使用感很好，鉴于苏宁以上的服务，我拿到机器后马上就给我弟弟拍了一个。很满意。希望苏宁易购以后发展越来愈好"
