用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间
11006581247,"第一次买国行苹果手机。可以说税收真鸡儿高。
这是第三部iphone。用过6p 和手感最好的se。若不是才16g，也不会买8p了。
虽然很喜欢十周年纪念版，但是大家都懂得，很贵很难买果断放弃。
8p的外观没变，但是材质是玻璃的，特意和奶油粉金做了对比，银白色低调耐看，奶油粉金更适合女孩子。两款我都喜欢。
喜欢带指纹的8p，是前面两款手机的继承，用起来很顺手，运行速度杠杠滴，尤其是指纹解锁超级快，游戏方面暂时还没有很好的匹配，王者荣耀暂时不能开启高帧率模式，如果可以开启90帧的话简直飞起哈哈哈。夜间拍照效果很棒，有一种立体感。256g的空间，足够我用两年了。很多机友反映有问题。我也遇到过，不知道是系统问题还是硬件问题。期待可以通过更新系统解决。好",PLUS会员,3,0,5,2017/11/23 18:13
12226706182,手机收到了，手感不错，金色很好看，看上去好像是正品，还没使用，等@了在上手体验，手机壳.钢化膜大家在哪里买的啊，玻璃的容易碎，必须买个完美的手机壳，不知道手机使用过程中会不会有什么问题，目前看外观很好，没有磕碰，和划痕，发货速度很快，辛苦快递大哥了，相信京东，希望不要出现任何问题，毕竟几千块钱买的，等体验了在来追加,PLUS会员,0,1,5,2018/12/6 15:35
10928372567,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：上午抢到了：下午4点就到手：很速度：支持京东商城。,钻石会员,1,0,5,2017/11/5 17:56
12201887204,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,0,0,5,2018/11/29 20:54
12074588357,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:31
11796581839,"不错不错，很喜欢哦。京东买的手机一-如既往的好，。我都在京东买了
十几二十几部手机了吧。从未令我失望过。这部
苹果是我用的第一部苹果， 从安卓换苹果的原因
有二，一是想试试苹果的游戏体验会不会比安卓
好，。二是尝尝鲜。。经过一番把玩。。感觉重
力按压功能在游戏里非常的好。另外，由于我用
的_上一部手机是2K屏。所以很容易感觉屏幕有轻
微颗粒感，。其实在操作和流畅度方面，并不觉
得比安卓好
，运行很快哦，很棒。",钻石会员,0,0,5,2018/8/11 19:06
12463333593,外观非常好，手感很好，屏幕高清晰，音质很好，待机时间长，充电的话换成iPad12W充电器很快！无线充电很方便，轻微发热，运行速度够快，无卡顿！非常值得入手的一款手机！！,PLUS会员,0,0,5,2019/2/18 12:32
12461833160,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:11
12256507189,喜欢京东购物的理由是送货快，快递服务好！之前在京东买过两个手机还不错，后来买过ipad用着挺好的，这次再买一部8p是送给家人用的，送货很准时，很给力！这点是京东的首要强项。我个人很喜欢7黑亮色，外观很诱人，爱不释手的感觉！妹妹喜欢8p黑色，就果断入手了，@特意试用了两天，感觉还可以，暂时没出现过像评论里说的什么卡的问题，黑灰色外观很漂亮！画面清晰流畅，音质很不错！希望能用的久一点哦⊙Vo！,金牌会员,0,1,5,2018/12/14 7:18
11576503886,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,钻石会员,0,0,5,2018/6/10 15:36
11778481590,第一次买 plus的机器，感觉真的很不错啊，相比较 SE的相机， iPhone8 plus夜间拍照强了太多，亮度提高了很多，还支持两倍无损变焦，真的很棒，使用很流畅，就是自带的充电器充电速度很慢啊！,PLUS会员,0,0,5,2018/8/6 10:57
12201888104,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,0,0,5,2018/11/29 20:55
12074589326,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:31
10933232185,美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：上午抢到了：下午4点就到手：很速度：支持京东商城。,银牌会员,0,0,5,2017/11/6 21:08
12461834264,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:11
11796585093,"不错不错，很喜欢哦。京东买的手机一-如既往的好，。我都在京东买了
十几二十几部手机了吧。从未令我失望过。这部
苹果是我用的第一部苹果， 从安卓换苹果的原因
有二，一是想试试苹果的游戏体验会不会比安卓
好，。二是尝尝鲜。。经过一番把玩。。感觉重
力按压功能在游戏里非常的好。另外，由于我用
的_上一部手机是2K屏。所以很容易感觉屏幕有轻
微颗粒感，。其实在操作和流畅度方面，并不觉
得比安卓好",钻石会员,0,0,5,2018/8/11 19:07
11576506243,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,钻石会员,0,0,5,2018/6/10 15:37
11778513112,第一次买 plus的机器，感觉真的很不错啊，相比较 SE的相机， iPhone8 plus夜间拍照强了太多，亮度提高了很多，还支持两倍无损变焦，真的很棒，使用很流畅，就是自带的充电器充电速度很慢啊！,PLUS会员,0,0,5,2018/8/6 11:05
12201888687,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,1,3,5,2018/11/29 20:55
12074590169,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,1,5,2018/11/2 23:31
12461835198,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:12
10934841095,"Apple iPhone 8 Plus,美在智慧，抗水防尘，系统反应很灵
敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很
好看，有点杏色，有点米黄的感觉，玻璃很亮! 手感很好送货
快: 服务很好: 上午抢到了: 下午4点就到手: 很速度: 支持京东商城。",PLUS会员,0,0,5,2017/11/7 10:51
11582289944,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,钻石会员,0,0,5,2018/6/12 0:36
12201889171,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,0,2,5,2018/11/29 20:55
12074591201,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:32
12461835942,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:12
12074592557,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:32
12461836510,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:12
10942325439,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：上午抢到了：下午4点就到手：很速度：支持京东商城。,PLUS会员,0,0,5,2017/11/9 1:01
12074596637,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:34
12461838347,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:13
12461839305,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:13
10942874921,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！,PLUS会员,0,0,5,2017/11/9 9:34
12461839926,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:13
12461840786,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:14
12461841743,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:14
10943779910,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：上午抢到了：下午4点就到手：很速度：支持京东商城。,钻石会员,0,1,5,2017/11/9 12:58
12461842635,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:14
10975848570,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：上午抢到了：下午4点就到手：很速度：支持京东商城。,钻石会员,1,0,5,2017/11/15 20:18
